219	418101	5823	18136	463.3098809	18192	462.5566733	10290	979.2863946	9822	974.0719813
119	31271	31271	13926	750.0033032	14039	744.3501674	5314	2204.996236	5127	2273.434952
219	5823	5823	18136	463.3098809	18192	462.5566733	10290	979.2863946	9822	974.0719813
192	54757	54757	13009	770.3014836	13064	769.5385793	5009	2260.611499	4954	2279.172184
138	352914	352914	15314	663.9816508	17103	629.6998187	7403	1597.274618	7353	1607.624371
142	418107	36329	13740	893.010262	13815	891.1620702	5512	2514.429608	5334	2565.385827
221	418107	5854	12629	887.9751366	12689	885.5332966	5255	2380.069648	5279	2357.622466
236	418107	647221	13429	845.4142527	13407	843.2726188	5429	2304.356788	5354	2326.596377
236	647221	647221	13429	845.4142527	13407	843.2726188	5429	2304.356788	5354	2326.596377
221	5854	5854	12629	887.9751366	12689	885.5332966	5255	2380.069648	5279	2357.622466
142	36329	36329	13740	893.010262	13815	891.1620702	5512	2514.429608	5334	2565.385827
86	208452	208452	15721	737.3232619	15900	741.5831447	5575	2523.253991	5516	2544.225888
18	418103	1120755	14552	678.2921248	15791	669.7700589	5776	2184.611669	5716	2201.233555
37	418103	1237626	13974	809.0195363	14021	806.8393125	5879	2213.05222	5832	2229.618999
40	418103	126793	13336	844.5828584	13708	930.3114969	5506	2611.528696	5389	2607.584338
220	418103	5851	13296	837.2469916	13363	834.6156552	5161	2517.472389	5109	2540.823645
222	418103	5857	15150	777.8135314	15222	775.1606885	5744	2478.983461	5672	2507.703808
222	5857	5857	15150	777.8135314	15222	775.1606885	5744	2478.983461	5672	2507.703808
37	1237626	1237626	13974	809.0195363	14021	806.8393125	5879	2213.05222	5832	2229.618999
220	5851	5851	13296	837.2469916	13363	834.6156552	5161	2517.472389	5109	2540.823645
40	126793	126793	13336	844.5828584	13708	930.3114969	5506	2611.528696	5389	2607.584338
18	1120755	1120755	14552	678.2921248	15791	669.7700589	5776	2184.611669	5716	2201.233555
16	1280412	110365	9648	908.6446932	9879	889.273307	6606	1392.578262	6375	1440.347922
139	1280412	353151	3885	1360.110167	3967	1337.010335	3955	1341.228066	3885	1360.110167
140	1280412	353152	4042	1688.681841	4124	1659.150824	3887	1766.24955	3805	1799.101183
166	1280412	441375	5353	1293.422006	5397	1287.803409	3981	1780.189651	3934	1799.289527
169	1280412	44415	39432	297.8584145	39432	297.8584145	8748	2420.640947	8748	2420.640947
185	1280412	508771	47717	419.7362366	49003	606.7120993	8925	5566.620392	8292	5943.954896
188	1280412	51315	36925	384.4527827	36925	384.4527827	8584	2707.512582	8609	2703.603903
206	1280412	572307	42285	421.8084427	42459	420.6848725	7084	4847.084416	6946	4936.88425
216	1280412	5801	35483	389.2658738	35483	389.2658738	6867	3412.061453	6867	3412.061453
217	1280412	5802	38579	338.7447834	38625	338.1893592	8683	2485.690775	8581	2510.94045
218	1280412	5804	31573	383.0928958	31573	383.0928958	6057	3146.824831	6057	3146.824831
310	1280412	99158	46913	413.9905996	47097	412.797588	8177	4749.043048	8004	4849.945277
139	423054	353151	3885	1360.110167	3967	1337.010335	3955	1341.228066	3885	1360.110167
140	423054	353152	4042	1688.681841	4124	1659.150824	3887	1766.24955	3805	1799.101183
166	423054	441375	5353	1293.422006	5397	1287.803409	3981	1780.189651	3934	1799.289527
169	423054	44415	39432	297.8584145	39432	297.8584145	8748	2420.640947	8748	2420.640947
185	423054	508771	47717	419.7362366	49003	606.7120993	8925	5566.620392	8292	5943.954896
188	423054	51315	36925	384.4527827	36925	384.4527827	8584	2707.512582	8609	2703.603903
206	423054	572307	42285	421.8084427	42459	420.6848725	7084	4847.084416	6946	4936.88425
216	423054	5801	35483	389.2658738	35483	389.2658738	6867	3412.061453	6867	3412.061453
217	423054	5802	38579	338.7447834	38625	338.1893592	8683	2485.690775	8581	2510.94045
218	423054	5804	31573	383.0928958	31573	383.0928958	6057	3146.824831	6057	3146.824831
310	423054	99158	46913	413.9905996	47097	412.797588	8177	4749.043048	8004	4849.945277
185	5809	508771	47717	419.7362366	49003	606.7120993	8925	5566.620392	8292	5943.954896
206	5809	572307	42285	421.8084427	42459	420.6848725	7084	4847.084416	6946	4936.88425
310	5809	99158	46913	413.9905996	47097	412.797588	8177	4749.043048	8004	4849.945277
310	99158	99158	46913	413.9905996	47097	412.797588	8177	4749.043048	8004	4849.945277
185	508771	508771	47717	419.7362366	49003	606.7120993	8925	5566.620392	8292	5943.954896
206	572307	572307	42285	421.8084427	42459	420.6848725	7084	4847.084416	6946	4936.88425
169	5800	44415	39432	297.8584145	39432	297.8584145	8748	2420.640947	8748	2420.640947
188	5800	51315	36925	384.4527827	36925	384.4527827	8584	2707.512582	8609	2703.603903
216	5800	5801	35483	389.2658738	35483	389.2658738	6867	3412.061453	6867	3412.061453
217	5800	5802	38579	338.7447834	38625	338.1893592	8683	2485.690775	8581	2510.94045
218	5800	5804	31573	383.0928958	31573	383.0928958	6057	3146.824831	6057	3146.824831
188	51315	51315	36925	384.4527827	36925	384.4527827	8584	2707.512582	8609	2703.603903
216	5801	5801	35483	389.2658738	35483	389.2658738	6867	3412.061453	6867	3412.061453
217	5802	5802	38579	338.7447834	38625	338.1893592	8683	2485.690775	8581	2510.94045
218	5804	5804	31573	383.0928958	31573	383.0928958	6057	3146.824831	6057	3146.824831
169	44415	44415	39432	297.8584145	39432	297.8584145	8748	2420.640947	8748	2420.640947
139	5806	353151	3885	1360.110167	3967	1337.010335	3955	1341.228066	3885	1360.110167
140	5806	353152	4042	1688.681841	4124	1659.150824	3887	1766.24955	3805	1799.101183
166	5806	441375	5353	1293.422006	5397	1287.803409	3981	1780.189651	3934	1799.289527
166	441375	441375	5353	1293.422006	5397	1287.803409	3981	1780.189651	3934	1799.289527
139	353151	353151	3885	1360.110167	3967	1337.010335	3955	1341.228066	3885	1360.110167
140	353152	353152	4042	1688.681841	4124	1659.150824	3887	1766.24955	3805	1799.101183
16	110365	110365	9648	908.6446932	9879	889.273307	6606	1392.578262	6375	1440.347922
118	6020	312017	121018	420.1551587	121197	425.2639339	26996	2400.773818	26996	2400.773818
152	6020	412030	129838	416.1575194	129838	416.1575194	39581	1435.798868	39580	1422.483628
228	6020	5932	29023	345.7263894	29604	360.5629307	8213	1695.671009	8056	1726.911867
118	31277	312017	121018	420.1551587	121197	425.2639339	26996	2400.773818	26996	2400.773818
228	31277	5932	29023	345.7263894	29604	360.5629307	8213	1695.671009	8056	1726.911867
228	5932	5932	29023	345.7263894	29604	360.5629307	8213	1695.671009	8056	1726.911867
118	312017	312017	121018	420.1551587	121197	425.2639339	26996	2400.773818	26996	2400.773818
152	412030	412030	129838	416.1575194	129838	416.1575194	39581	1435.798868	39580	1422.483628
157	423536	423536	133410	171.207893	139873	172.1517019	29475	1268.013469	23654	1582.459669
0	4751	1028729	35442	511.9164551	35442	511.9164551	12486	1604.472049	12397	1613.146487
1	4751	1037660	22200	479.802973	22694	545.9394994	6872	2009.520081	6808	2027.448737
2	4751	1041607	7870	1242.419314	7870	1242.419314	6702	1489.745598	6702	1489.745598
