taxid,assembler
204269,unknown
204270,unknown
204440,unknown
204478,unknown
204507,unknown
204536,unknown
2045,unknown
204669,unknown
204711,unknown
204722,Allpaths
204722,unknown
204722,Newbler
204722,Velvet
204722,phredPhrap
204773,unknown
204799,SPAdes
2047,ABYSS
2047,CLC
204873,unknown
204928,unknown
204933,unknown
204987,unknown
2055,IDBA
2055,unknown
205868,unknown
205869,unknown
205870,unknown
205872,unknown
205874,unknown
205875,unknown
205876,unknown
205877,unknown
205879,unknown
205880,unknown
205895,unknown
205899,unknown
205908,unknown
205913,unknown
205914,unknown
205918,unknown
205919,unknown
205920,unknown
205921,unknown
205922,unknown
206042,SPAdes
206160,unknown
206403,unknown
2064,HGAP
206506,SPAdes
2065,IDBA
206662,unknown
206672,unknown
2066,IDBA
207240,unknown
207246,unknown
207340,SPAdes
207343,unknown
2074,ABySS
2074,IDBA
2074,Newbler
207559,unknown
207597,unknown
207656,unknown
207697,unknown
207745,Velvet
207830,unknown
207949,unknown
207954,unknown
208013,unknown
208084,unknown
208086,unknown
208177,unknown
208223,unknown
208224,Allpaths
208224,CLC
208224,unknown
208224,SPAdes
208224,Velvet
208435,unknown
208439,unknown
208442,CLC
208444,IDBA
208452,unknown
208480,SOAPdenovo
208491,unknown
208596,unknown
208899,unknown
208958,unknown
208962,unknown
208962,Platanas
208963,unknown
208964,unknown
208973,unknown
209052,unknown
209261,unknown
209389,SOAPdenovo
2094,unknown
209529,unknown
2096,GS
2096,Velvet
209854,unknown
2098,ABYSS
2098,BWA
2098,unknown
2098,Newbler
2098,SPAdes
2099,CLC
210007,unknown
210016,unknown
2100,unknown
2103,Celera
2103,unknown
2104,Abyss
2104,unknown
2104,SOAPdenovo
210827,unknown
210994,SPAdes
210,ABySS
210,CLC
210,Geneious
210,Minia
210,unknown
210,Newbler
210,SOAPdenovo
210,SPADE
210,SPAdes
210,Velvet
211044,unknown
2110,unknown
211110,unknown
211114,IDBA
211114,unknown
211165,GS
211228,SOAPdenovo
2113,unknown
211460,SPAdes
211464,A5-miseq
211586,unknown
211589,CLC
211589,Newbler
211759,ABACAS
211759,ABYSS
211759,AlignGraph
211759,GapFiller
211759,SPAdes
211759,SSPACE
211787,unknown
211866,unknown
211880,CLC
211880,Geneious
211882,CLC
211882,Geneious
211968,CLC
211968,SPAdes
211977,unknown
211,SPAdes
212035,unknown
212042,unknown
212045,unknown
212365,Mira
212663,A5-miseq
212667,SOAPdenovo
212717,unknown
212767,unknown
212773,A5-miseq
212774,A5-miseq
212818,Allpaths
213034,unknown
2133,unknown
213554,unknown
213585,unknown
213588,unknown
213618,unknown
213631,Newbler
213633,unknown
213769,unknown
213775,unknown
213810,unknown
213810,Newbler
213888,unknown
2138,PacBio
214092,unknown
214095,SOAPdenovo
214439,unknown
214482,unknown
214675,CLC
214675,unknown
214684,unknown
214687,unknown
214688,unknown
214856,unknown
2148,Newbler
2148,Velvet
215158,unknown
215167,unknown
215243,Allpaths
215358,SOAPdenovo
215689,unknown
215743,unknown
216142,unknown
2162,unknown
216371,unknown
216389,unknown
216432,unknown
216463,ABySS
216495,SPAdes
216591,unknown
216592,unknown
216594,unknown
216595,unknown
216596,unknown
216597,unknown
216599,unknown
216614,unknown
216778,unknown
216778,Velvet
216804,CLC
216804,SPAdes
216816,Mira
216816,unknown
216816,SPAdes
216816,Velvet
216895,unknown
216903,unknown
216938,unknown
216942,unknown
216946,unknown
216,Velvet
217031,ABySS
217203,SOAPdenovo
217204,unknown
2173,unknown
217511,Newbler
217615,unknown
217634,ATLAS-gapfill
217634,ATLAS-link
217634,Allpaths
217686,unknown
2177,unknown
218140,Mira
218158,Velvet
218284,A5-miseq
218284,unknown
218387,unknown
218491,unknown
218493,unknown
218494,unknown
218495,unknown
218496,unknown
218497,unknown
218667,unknown
218821,CLCbio
218822,CLCbio
218823,CLCbio
218845,unknown
218849,unknown
218923,unknown
218936,unknown
219174,unknown
219299,unknown
219305,unknown
219334,unknown
219572,unknown
219584,unknown
219596,unknown
219704,unknown
219744,unknown
219809,Allpaths
2200,SPAdes
220340,unknown
220341,unknown
220608,unknown
220618,unknown
220638,unknown
220664,unknown
220668,unknown
220684,SOAPdenovo
220686,SOAPdenovo
220687,SOAPdenovo
220697,SPAdes
220714,unknown
220714,Velvet
220754,Spades
220812,unknown
220813,unknown
220814,unknown
220927,Spades
220932,unknown
2209,IDBA-UD
221027,unknown
221029,unknown
221036,unknown
221037,unknown
221054,unknown
221109,unknown
221126,unknown
221126,Newbler
221262,unknown
221288,Newbler
221359,unknown
221360,unknown
221822,CLC
221822,unknown
221915,unknown
221988,unknown
222078,unknown
222079,unknown
222136,unknown
222441,unknown
222450,unknown
222456,unknown
222459,unknown
222464,unknown
222474,unknown
222475,unknown
222523,unknown
222534,Allpaths
222534,Velvet
222557,unknown
222645,unknown
2226,SPAdes
222805,CISA
222805,HGAP
222805,unknown
222805,SPAdes
222805,Spades
222805,spades
222816,ATLAS-gapfill
222816,ATLAS-link
222816,Allpaths
222891,unknown
222929,unknown
222984,Newbler
223184,Spades
223252,unknown
223259,unknown
223262,unknown
223264,unknown
223275,unknown
223282,unknown
223283,unknown
223284,unknown
223286,unknown
223287,unknown
223301,unknown
223303,unknown
223305,unknown
223307,unknown
223308,unknown
223313,unknown
223316,unknown
223321,unknown
223323,unknown
223324,unknown
223328,unknown
223332,unknown
223334,unknown
223337,unknown
223342,unknown
223344,unknown
223345,unknown
223346,unknown
223347,unknown
223352,unknown
223356,unknown
223358,unknown
223392,CLC
2234,unknown
223524,unknown
223556,CISA
223769,unknown
223789,unknown
223900,ITMO
223900,unknown
223919,Velvet
223926,unknown
223967,CLC
224013,unknown
224030,Velvet
224129,Allpaths
224129,Atlas
224308,unknown
224308,SOAPdenovo
224324,unknown
224325,unknown
224326,unknown
224399,unknown
224578,unknown
224719,unknown
224727,SPAdes
224729,unknown
224729,SPAdes
224843,A5
2248,SPAdes
224911,unknown
224914,CLC
224914,unknown
224915,unknown
224999,SPAdes
225004,unknown
225117,BAC
225164,JGI
225324,unknown
225326,ABYSS
225345,SPAdes
225400,SOAPdenovo
225588,unknown
225752,unknown
225843,Newbler
225848,unknown
225849,unknown
225937,unknown
225991,unknown
225992,ABySS
225992,unknown
226185,unknown
226185,Allpaths
226186,unknown
226505,unknown
2265,unknown
226900,unknown
226910,CLC
226910,Velvet
227137,unknown
227321,unknown
227377,unknown
227470,unknown
227507,unknown
227598,Mira
227715,CLC
227720,unknown
227859,unknown
227866,SOAPdenovo
227882,ABySS
227882,AIST
227882,GapCloser
227882,unknown
227882,Newbler
227940,unknown
227941,unknown
227946,unknown
227946,Velvet
228230,Platanus
228230,Spades
228399,unknown
228399,Newbler
228400,unknown
228405,unknown
228410,unknown
228576,SOAPdenovo
228578,unknown
228581,unknown
228582,unknown
2285,unknown
2285,a5
2287,unknown
228897,unknown
228958,unknown
228959,unknown
228,SPAdes
229030,unknown
229149,unknown
229193,unknown
229204,unknown
229205,unknown
229533,unknown
229634,unknown
229636,unknown
229919,SPAdes
229920,SPAdes
229921,SPAdes
230089,unknown
230158,unknown
230356,Velvet
230361,unknown
230844,ATLAS-gapfill
230844,ATLAS-link
230844,Allpaths
230844,Newbler
230871,unknown
2309,SPAdes
231023,unknown
231024,CLC
231434,Unknown
232089,unknown
232237,unknown
232346,Velvet
232348,unknown
232363,unknown
232380,unknown
2325,unknown
232721,unknown
232800,unknown
232802,unknown
232846,IDBA-UD
232846,Velvet
233051,unknown
233100,unknown
233316,unknown
233412,unknown
2336,unknown
233784,unknown
233894,unknown
2340,Automated
2340,IDBA
2340,ID
2340,Paracel
234267,unknown
2342,unknown
234601,unknown
234612,unknown
234621,unknown
234826,unknown
234826,Newbler
234829,unknown
234831,unknown
235201,unknown
235266,unknown
235272,CLC
235272,SOAPdenovo
235272,SPAdes
235272,Velvet
235277,CLC
235279,unknown
235434,unknown
235443,unknown
235909,unknown
235985,unknown
235985,Newbler
235994,unknown
235,Allpaths
235,unknown
235,Newbler
235,Pilon
235,SOAPdenovo
235,SPAdes
235,SSPACE
235,Velvet
235,phredPhrap
235,pilon
235,sspace
236097,unknown
2360,SPAdes
236234,CLC
236253,CLC
236750,unknown
236814,unknown
236814,NextGENe
237020,unknown
2371,CLC
2371,EDENA
2371,Edna
2371,FastQC
2371,unknown
2371,Newbler
2371,Pilon
2371,Prokka
2371,Quast
2371,SGA
2371,SOAPdenovo
2371,Spades
2371,Trimmomatic
2371,Velvet
2371,iMetAMOS
2371,idba
2371,post-assembly
2371,samtools
237258,unknown
237258,SPAdes
237306,ABySS
237373,unknown
237561,unknown
237609,unknown
237610,CLC
237610,MaSuRCA
237610,unknown
237631,Arachne
237716,unknown
237727,unknown
238241,unknown
238540,SOAPdenovo
238674,Velvet
238854,unknown
238,CLC
238,unknown
238,SOAPdenovo
238,SPAdes
239365,unknown
239498,MIRA
239935,IDBA_UD
239935,unknown
23,CISA
240015,unknown
240016,unknown
240016,Newbler
240176,unknown
240206,SOAPdenovo
240302,unknown
240426,unknown
240427,unknown
240492,unknown
240555,unknown
240557,unknown
240865,unknown
241145,unknown
241244,unknown
241630,unknown
242163,SPAdes
242231,unknown
2423,unknown
242507,unknown
242527,unknown
242606,SPAdes
242619,unknown
242861,unknown
243061,SPAdes
243061,Spades
243090,unknown
243159,unknown
243160,unknown
243161,unknown
243164,unknown
243230,unknown
243231,unknown
243232,unknown
243233,unknown
243243,unknown
243261,Newbler
243265,unknown
243272,unknown
243273,unknown
243274,unknown
243275,unknown
243276,unknown
243277,unknown
243365,unknown
243550,unknown
243560,unknown
243563,unknown
243899,unknown
243924,unknown
243924,RS
244292,SPAdes
244292,Spades
244310,unknown
244319,unknown
244362,unknown
244366,A5
244366,ABYSS
244366,CLC
244366,HGAP
244366,unknown
244366,Newbler
244366,SOAPdenovo
244366,SPAdes
244366,Velvet
244366,Allpaths
244447,SOAPdenovo
244582,Newbler
244589,unknown
244590,unknown
244592,unknown
244,unknown
245101,unknown
245188,unknown
245685,unknown
246167,unknown
246194,unknown
246195,unknown
246196,unknown
246197,unknown
246198,unknown
246199,Newbler
246200,unknown
246201,Celera
246273,unknown
246280,unknown
246343,unknown
246410,unknown
246432,CLC
246432,unknown
246437,SOAPdenovo
246786,SoftGenetics
246787,unknown
246787,Velvet
246796,Newbler
246969,unknown
246,unknown
247080,unknown
247156,unknown
247269,unknown
247279,SPAdes
247490,Newbler
247490,phrap
247523,unknown
247633,unknown
247634,unknown
247639,unknown
248062,unknown
248496,unknown
249151,unknown
249189,SOAPdenovo
249265,CLC
249265,unknown
249352,CLC
249352,unknown
249408,Ray
249567,IDBA_UD
249581,CLCbio
249583,unknown
249584,unknown
24,SPAdes
251221,unknown
251229,unknown
251653,CLC
251654,CLC
251700,CLC
251702,CLC
251703,CLC
251703,SOAPdenovo
251703,Velvet
251704,CLC
251706,CLC
251707,CLC
251720,CLC
251720,SPAdes
251721,CLC
251722,SPAdes
251723,CLC
251724,CLC
251747,CLC
251747,Newbler
251747,Velvet
251749,unknown
252246,unknown
252305,unknown
252393,CLC
252474,CLC
252514,unknown
252584,unknown
252602,unknown
253108,MicrobeTrakr
253628,Allpaths
253700,unknown
253701,unknown
253702,unknown
253703,CLC
253,CLC
253,unknown
253,Velvet
254161,Newbler
254357,unknown
254757,SOAPdenovo
254945,unknown
254,unknown
255045,SPAdes
255066,unknown
255131,unknown
255205,unknown
255238,unknown
255247,unknown
255247,Newbler
255248,unknown
255431,unknown
255451,DNASTAR
255470,unknown
255587,unknown
256548,unknown
256729,unknown
256994,unknown
256,ABySS
257309,unknown
257310,unknown
257311,unknown
257313,unknown
257314,unknown
257363,unknown
257438,CLC
257463,unknown
257464,unknown
257468,unknown
257708,unknown
257758,ABYSS
257758,CLC
257985,ABySS
257986,ABySS
258052,IDBA
258230,Allpaths
258256,unknown
258533,unknown
258594,unknown
258723,unknown
259536,unknown
259564,unknown
259898,unknown
259901,unknown
259920,Canu
259920,Pilon
259931,unknown
260120,unknown
260121,unknown
260149,unknown
260372,unknown
260373,unknown
260377,unknown
260378,unknown
260379,unknown
260479,unknown
260552,unknown
260554,CLC
260554,SOAPdenovo
260677,SPAdes
260680,A5-MiSeq
260680,CLC
260680,SPAdes
260681,SPAdes
260797,unknown
260799,unknown
260811,CLC
260827,unknown
260908,unknown
260909,unknown
260936,unknown
261164,unknown
261292,unknown
261299,unknown
261317,unknown
261392,unknown
261591,unknown
261594,unknown
261658,Newbler
261658,STADEN
261726,unknown
261939,unknown
262071,unknown
262175,unknown
262177,unknown
262209,CLC
262316,unknown
262320,unknown
262324,unknown
262489,unknown
262543,unknown
262667,Velvet
262668,newbler
262698,unknown
262719,unknown
262722,unknown
262723,unknown
262724,unknown
262727,unknown
262728,unknown
262768,unknown
262897,unknown
262957,unknown
262967,unknown
262968,unknown
263001,unknown
263004,unknown
263358,unknown
263438,unknown
263474,SOAPdenovo
263475,SOAPdenovo
263476,SPAdes
263531,unknown
263578,unknown
263793,unknown
263819,unknown
263820,unknown
263849,CLC
263852,unknown
263892,unknown
263,ABySS
263,Allpaths
263,FastQC
263,HGAP
263,unknown
263,Newbler
263,Pilon
263,Prokka
263,Quast
263,SGA
263,Spades
263,Trimmomatic
263,Velvet
263,iMetAMOS
263,idba
263,phredPhrap
263,samtools
264076,unknown
264198,unknown
264199,unknown
264201,unknown
264202,unknown
264203,unknown
264251,Newbler
264445,unknown
264450,CLC
264450,SPAdes
264451,CLC
264451,SPAdes
264452,CLC
264453,CLC
264454,CLC
264455,CLC
264455,SPAdes
264457,CLC
264457,SPAdes
264458,CLC
264459,CLC
264462,unknown
264697,unknown
264697,SOAPdenovo
264729,unknown
264730,unknown
264731,unknown
264732,unknown
264,Allpaths
264,unknown
264,Newbler
264,Velvet
264,phredPhrap
265072,unknown
265293,unknown
265294,unknown
265311,unknown
265522,unknown
265546,IDBA-UD
265546,Newbler
265668,SPAdes
265669,unknown
265726,ABySS
265901,Hierarchical
265960,unknown
266117,unknown
266128,CLC
266264,unknown
266265,unknown
266748,Illumina
266748,unknown
266749,unknown
266749,SoftGenetics
266762,A5
266779,unknown
266799,unknown
266809,unknown
266809,Newbler
266834,unknown
266835,unknown
266940,unknown
266,unknown
267125,SPAdes
267128,unknown
267135,ABySS
267135,SPAdes
267212,ABYSS
267285,unknown
267377,unknown
267407,unknown
267409,unknown
267410,unknown
267608,unknown
267671,unknown
267747,unknown
267748,unknown
267818,unknown
267850,CLCbio
267869,SPAdes
267870,CLC
267970,unknown
268316,unknown
268407,HGAP
268591,unknown
268739,unknown
268746,unknown
268747,unknown
268748,unknown
268785,unknown
269084,unknown
269145,unknown
269213,unknown
269277,unknown
269454,Velvet
269484,unknown
269536,MIRA
269536,Newbler
269536,SOAPdenovo
269536,SPADES
269796,unknown
269797,unknown
269798,unknown
269799,unknown
269800,unknown
269801,unknown
270117,unknown
270140,unknown
270146,unknown
270161,unknown
270256,unknown
2702,CLC
2702,GS
2702,unknown
2702,Newbler
2702,Velvet
270351,CLC
270351,unknown
270374,unknown
270473,unknown
270478,unknown
270498,MIRA
270498,Velvet
270673,unknown
270916,CLC
270918,Newbler
271108,unknown
271157,unknown
2711,SOAPdenovo
271257,unknown
271420,unknown
271420,SPAdes
271479,unknown
271848,unknown
2718,ABYSS
2718,unknown
271,MaSuRCA
272123,unknown
272129,unknown
272134,Newbler
272556,unknown
272558,unknown
272559,unknown
272560,unknown
272561,unknown
272562,unknown
272563,unknown
272564,unknown
272567,unknown
272568,unknown
272569,unknown
272620,unknown
272621,unknown
272622,unknown
272623,unknown
272624,unknown
272626,unknown
272627,CISA
272627,Edna
272627,IDBA
272627,SPAdes
272629,unknown
272630,unknown
272631,unknown
272632,unknown
272633,unknown
272634,unknown
272635,unknown
272751,unknown
272773,A5-MiSeq
272831,unknown
272843,unknown
272844,unknown
272942,unknown
272943,unknown
272943,Allpaths
272944,unknown
272947,unknown
272951,unknown
273035,unknown
273036,unknown
273057,unknown
273063,unknown
273068,unknown
273075,unknown
273116,unknown
273119,unknown
273121,unknown
273123,unknown
273133,unknown
27334,SOAPdenovo
273526,unknown
273677,ABySS
273677,CLC
273677,SPAdes
273677,Velvet
273678,unknown
273678,SPAdes
2743,SOAPdenovo
274495,unknown
274537,unknown
27457,Newbler
274584,unknown
2746,Canu
2746,SPAdes
2748,unknown
2751,unknown
2751,SOAPdenovo
2754,MIRA
2754,Newbler
2756,SPAdes
2769,unknown
276,PAGIT
276,SPAdes
276,Velvet
277944,unknown
277988,CLC
277988,Mira
277988,unknown
277,Newbler
277,SOAPdenovo
278069,unknown
278137,unknown
278148,unknown
278153,unknown
278197,unknown
278956,Newbler
278957,Unknown
278958,ABySS
278959,ABySS
278961,Unknown
278963,Unknown
278992,unknown
279006,unknown
279010,unknown
279058,unknown
279113,unknown
279143,CLC
279144,CLC
279215,Velvet
279238,unknown
279280,unknown
279281,unknown
279303,unknown
279360,CLC
279383,unknown
279530,unknown
279538,unknown
279539,unknown
279714,unknown
279808,unknown
279813,unknown
279832,MIRA
279896,unknown
279965,SOAPdenovo
280093,unknown
28025,unknown
28026,ABySS
28026,Mira
28026,unknown
28028,unknown
28031,CLC
28031,unknown
28031,SPAdes
280332,Velvet
280333,ABySS
280333,Velvet
28034,Newbler
28034,Velvet
280354,unknown
280355,unknown
28035,unknown
28035,Velvet
28037,ABYSS
28037,CLC
28037,MyPro
28037,unknown
28037,Newbler
28037,SOAPdenovo
28037,SPAdes
28037,Velvet
28038,CLC
28038,unknown
28038,Velvet
28042,GS
28045,CLC
28045,Spades
280463,Arachne
280477,unknown
28047,Spades
280505,CLC
280505,Geneious
280505,unknown
280505,Velvet
28052,unknown
28066,PacBio
280699,unknown
280701,unknown
280702,unknown
28072,unknown
28082,CA
28082,Velvet
28083,Velvet
28084,Velvet
28085,Velvet
280871,GS
280871,SPAdes
28087,Velvet
28090,unknown
28090,newbler
28091,unknown
28092,Genious
28094,unknown
28095,A5AssemblyPipeline
28095,A5
28095,Allpaths
28095,unknown
28095,Newbler
28095,SPAdes
28095,Velvet
28095,phredPhrap
28099,SPAdes
28108,CLC
28108,unknown
28108,Newbler
28108,SPAdes
281090,unknown
28110,Allpaths
28110,unknown
28110,Newbler
28110,Velvet
28110,phredPhrap
28112,unknown
28112,SPAdes
28115,A5
28116,IDBA_UD
28116,unknown
28116,Velvet
28118,IDBA_UD
28122,unknown
28125,ABYSS
28125,Velvet
28126,ABYSS
28128,Velvet
281309,unknown
281310,unknown
28131,A5
28131,unknown
28131,SPAdes
28133,SPAdes
28134,unknown
281362,velvet
28136,unknown
28141,CLC
28141,unknown
28141,SOAPdenovo
28141,SPAdes
28141,Velvet
28142,CLC
28142,SPAdes
28144,A5-miseq
28144,CLC
28144,SPAdes
28144,Velvet
281456,Velvet
28147,A5-Miseq
28147,QUAST
28147,SPAdes
281492,unknown
28150,CLC
28150,unknown
28150,SPAdes
28151,unknown
28152,CLC
28152,unknown
281689,unknown
28173,CLC
28173,unknown
28176,MIRA
28181,Velvet
28182,CLC
28182,Velvet
28183,A5
28183,CISA
28183,CLC
28183,Geneious
28183,Ray
28183,SGA
28183,SPAdes
28183,Velvet
28184,Velvet
28188,unknown
28189,unknown
28198,ABySS
28198,IDBA-UD
28200,ABySS
282197,unknown
282199,unknown
28229,ABySS
28229,SPAdes
28230,unknown
282458,unknown
282459,unknown
28258,unknown
28264,ABYSS
282669,unknown
28274,unknown
282786,unknown
28285,unknown
28288,unknown
28289,unknown
28295,unknown
28300,unknown
28311,unknown
28314,unknown
283165,unknown
283166,HGAP3
283166,unknown
28321,unknown
28344,unknown
28347,unknown
28348,unknown
28350,unknown
28351,unknown
28354,unknown
28355,unknown
28358,unknown
283643,unknown
283675,unknown
283686,unknown
283699,unknown
28369,unknown
283734,CLC
283734,Geneious
283734,unknown
283734,SPAdes
28375,unknown
28377,Arachne
283824,unknown
283876,unknown
283942,unknown
284031,IDBA
284036,CLC
284037,SOAPdenovo
284037,newbler
284040,IDBA-UD
284042,IDBA
28442,unknown
28444,IDBA
28444,newbler
28445,SPAdes
28447,unknown
28447,SOAPdenovo
28447,SPAdes
28448,unknown
284502,Newbler
284503,unknown
28450,Allpaths
28450,CLC
28450,Celera
28450,GapFiller
28450,HGAP
28450,IDBA
28450,MGAP
28450,unknown
28450,Newbler
28450,PAGIT
28450,SMRT
28450,SPAdes
28450,SSPACE
28450,Velvet
28450,phredPhrap
28452,unknown
28452,Velvet
284581,SOAPdenovo
284593,unknown
284687,unknown
284689,unknown
284811,unknown
284813,unknown
285013,unknown
285091,unknown
28526,unknown
28532,SOAPdenovo
285458,SOAPdenovo
285473,unknown
285500,GS
285514,IDBA
285533,Newbler
285535,IDBA
285568,Newbler
285574,IDBA
285575,IDBA
285575,IDBA_UD
285578,CLC
28584,SOAPdenovo
28588,Allpaths
285983,CLC
285,CLC
285,GS
285,SOAPdenovo
285,Velvet
285,elvet
285,newbler
28612,L_RNA_Scaffolder
28612,PBJelly2
28612,SOAPdenovo
286156,Velvet
286604,unknown
286636,unknown
286706,Allpaths
286706,Atlas
286727,unknown
286780,SPAdes
286783,CLC
286783,SPAdes
287094,unknown
287098,unknown
28737,Allpaths
287412,unknown
28743,Allpaths
287752,unknown
287752,Newbler
287986,ABySS
287,A5-Miseq
287,A5-miseq
287,A5
287,ABYSS
287,Allpaths
287,CLC
287,CLCbio
287,Denovo
287,GS
287,Geneious
287,HGAP
287,MIRA
287,unknown
287,Newbler
287,Ray
287,SGI
287,SMRT
287,SOAPdenovo
287,SPAdes
287,SeqMan
287,Spades
287,Velvet
287,a5-Miseq
287,phredPhrap
288000,unknown
288456,unknown
288681,unknown
288705,unknown
28871,unknown
28873,unknown
28874,unknown
28875,unknown
288768,unknown
28882,unknown
28885,Newbler
28892,Newbler
28896,MIRA
28898,unknown
288992,unknown
28901,A5-Miseq
28901,A5
28901,CLC
28901,HGAP
28901,unknown
28901,SPAdes
28901,Trimmomatic
28901,Velvet
28903,unknown
28903,SPAdes
289366,unknown
289367,unknown
289370,unknown
289370,SPAdes
289376,unknown
289377,unknown
289377,Unknown
289397,unknown
28985,unknown
290008,unknown
290028,unknown
290030,unknown
290052,SOAPdenovo
290054,unknown
290055,CLC
290090,unknown
290109,unknown
29029,BWA
29029,Celera
29029,GATK
29029,unknown
29029,Samtools
29030,BWA
29030,Celera
29030,GATK
29030,unknown
29030,Samtools
290314,unknown
290315,unknown
290317,unknown
290318,unknown
290338,unknown
290339,unknown
290340,unknown
290397,unknown
290398,unknown
290399,unknown
290400,unknown
290402,unknown
290434,unknown
290512,unknown
29053,Allpaths
29053,Atlas
290588,SOAPdenovo
290633,unknown
29073,SOAPdenovo
29078,Allpaths
290847,unknown
291112,unknown
291169,Newbler
291175,unknown
291270,unknown
291272,unknown
291286,unknown
291302,SOAPdenovo
291589,unknown
291590,unknown
291594,Velvet
29159,SOAPdenovo
291644,unknown
291985,unknown
292029,unknown
292052,unknown
292208,unknown
292222,Abyss
292222,SOAPdenovo
292414,unknown
292415,unknown
292443,unknown
292459,unknown
292462,Spades
292477,unknown
29252,unknown
29255,unknown
292564,unknown
29256,unknown
292627,unknown
292639,unknown
29271,unknown
29272,unknown
292792,unknown
292800,IDBA_UD
292800,unknown
292805,unknown
292913,unknown
292,ABYSS
292,Allpaths
292,CLC
292,Hierarchical
292,unknown
292,Newbler
292,SPAdes
292,Velvet
292,hgap
292,newbler
292,phredPhrap
293050,CLC
293050,unknown
29306,IDBA
293084,CLC
293084,Geneious
29311,SPAdes
29313,SPAdes
29313,Spades
29314,Spades
293178,unknown
29320,SOAPdenovo
29321,SPAdes
293284,unknown
29332,CLC
29337,ABySS
293386,CLC
293386,Minia
293387,CLC
293387,Newbler
293387,SOAPdenovo
293387,SPAdes
293387,Spaded
293389,SPAdes
29338,ABySS
29338,unknown
29339,unknown
29339,a5-miseq
29341,unknown
29343,unknown
29348,IDBA_UD
29349,SPAdes
29354,MIRA
293613,unknown
293614,unknown
29363,unknown
29363,SPAdes
293644,unknown
293653,unknown
29367,SPAdes
29379,Velvet
29380,Velvet
293826,unknown
29382,CLC
29382,SPAdes
29382,other
29383,CLC
29385,ABYSS
29385,ABySS
29385,CISA
29385,CLC
29385,Edna
29385,MaSuRCA
29385,unknown
29385,Newbler
29385,SOAPdenovo2
29385,SPAdes
29385,Velvet
29388,A5
29388,ABYSS
29388,HGAP3
29388,unknown
29388,SPAdes
29388,Velvet
29394,HGAP
29397,unknown
29397,PacBio
293,CLC
293,unknown
293,SOAPdenovo
29410,unknown
294128,Allpaths
294128,Atlas
294128,Redundans
29421,SPAdes
29422,Velvet
29423,SOAPdenovo
29423,Velvet
29429,unknown
29430,unknown
29430,SPAdes
29430,newbler
29433,unknown
294365,unknown
294369,unknown
294381,unknown
294382,unknown
29438,CLC
29442,unknown
29447,unknown
29447,SOAPdenovo
29447,Velvet
29448,CLC
29448,SPAdes
29449,unknown
29450,Newbler
29459,FastQC
29459,unknown
29459,Newbler
29459,Pilon
29459,Prokka
29459,Quast
29459,SGA
29459,SPAdes
29459,Spades
29459,Trimmomatic
29459,Velvet
29459,iMetAMOS
29459,idba
29459,samtools
29461,Allpaths
29461,unknown
29461,Newbler
29461,Velvet
29461,phredPhrap
294631,unknown
29466,unknown
29466,Velvet
294671,unknown
294699,unknown
29471,unknown
29471,SPAdes
29472,SPAdes
29473,CLCbio
29473,SPAdes
294746,unknown
294747,unknown
29480,SPAdes
29483,unknown
29484,CLC
29484,unknown
29484,SPAdes
29485,unknown
29486,CLC
29486,unknown
29486,SOAPdenovo
29486,SPAdes
29488,CLCBio
29488,unknown
29488,SOAPdenovo
29488,SPAdes
29488,Velvet
29489,CLC
29489,unknown
29489,SPAdes
29491,A5-miseq
29491,A5
29491,CLC
29491,unknown
29491,Newbler
294935,Newbler
29494,CLC
29495,CG
29495,GS
29495,HGAP
29497,A5-miseq
29497,CLC
29497,Geneious
29497,SPAdes
29497,Velvet
29498,CLC
294,A5-miseq
294,A5
294,ABySS
294,AHA
294,Bridgegapper
294,CIrclator
294,CLC
294,DNASTAR
294,DNAstar
294,HGAP3
294,IDBA
294,unknown
294,Newbler
294,Pilon
294,SOAPdenovo
294,SPAdes
294,SeqMan
294,Spades
294,Velvet
294,phredPhrap
294,spades
295068,unknown
295068,SPAdes
29507,Velvet
295090,unknown
295108,MaSuRCA
29518,unknown
29519,unknown
29519,SMRT
29520,unknown
29524,unknown
295319,unknown
29533,unknown
29534,unknown
295358,unknown
29536,unknown
29536,SPAdes
295405,unknown
29540,A5
29542,unknown
29546,CLC
29554,unknown
29555,unknown
29557,CLC
29557,OPERA
295585,newbler
29559,Velvet
29561,ABySS
29561,CLC
29562,SOAPdenovo
29570,IDBA-UD
29570,unknown
29571,unknown
29575,MIRA
29581,Hierarchical
29581,unknown
29581,Newbler
29581,SPAdes
29581,Velvet
296199,CLC
296210,unknown
296218,CLC
296543,unknown
296587,unknown
296591,unknown
296995,CLC
296,unknown
297244,unknown
297245,unknown
297246,unknown
297249,unknown
297254,unknown
29729,SOAPdenovo
29730,ARACHNE
297318,SPAdes
297352,unknown
29760,unknown
298333,unknown
298338,unknown
298386,unknown
298650,unknown
298653,unknown
298654,unknown
298655,Newbler
298701,GS
298794,CLC
298965,unknown
298974,unknown
298975,unknown
298,unknown
298,SOAPdenovo
299200,unknown
299255,unknown
299262,unknown
299583,ABySS
299583,unknown
299766,ABYSS
299766,unknown
299766,SPAdes
299767,A5-miseq
299767,A5
299767,ABYSS
299767,CLC
299767,HGAP
299767,unknown
299767,SPAdes
299768,unknown
300019,unknown
300028,unknown
300175,unknown
300180,unknown
300181,HGAPv3
300186,unknown
30019,unknown
30023,BWA
30023,Celera
30023,GATKv.
30023,unknown
30023,Samtools
30025,BWA
